shortOperatorName,lineName,hafasLineId
mvv-regional-bus,977,5-mvvrbu-977
mvv-regional-bus,978,5-mvvrbu-978
mvv-regional-bus,978V,5-mvvrbu-978V
mvv-regional-bus,979,5-mvvrbu-979
mvv-regional-bus,980,5-mvvrbu-980
mvv-regional-bus,981,5-mvvrbu-981
mvv-regional-bus,982,5-mvvrbu-982
mvv-regional-bus,984,5-mvvrbu-984
mvv-regional-bus,985,5-mvvrbu-985
mvv-regional-bus,986,5-mvvrbu-986
mvv-regional-bus,987,5-mvvrbu-987
mvv-regional-bus,989,5-mvvrbu-989
mvv-regional-bus,1041,5-mvvrbu-1041
mvv-regional-bus,2019,5-mvvrbu-2019
mvv-regional-bus,2025,5-mvvrbu-2025
mvv-regional-bus,2026,5-mvvrbu-2026
mvv-regional-bus,2100,5-mvvrbu-2100
mvv-regional-bus,4000,5-mvvrbu-4000
mvv-regional-bus,4800,5-mvvrbu-4800
mvv-regional-bus,4900,5-mvvrbu-4900
mvv-regional-bus,5010,5-mvvrbu-5010
mvv-regional-bus,5020,5-mvvrbu-5020
mvv-regional-bus,5050,5-mvvrbu-5050
mvv-regional-bus,5403,5-mvvrbu-5403
mvv-regional-bus,5621,5-mvvrbu-5621
mvv-regional-bus,5670,5-mvvrbu-5670
mvv-regional-bus,5680,5-mvvrbu-5680
mvv-regional-bus,6301,5-mvvrbu-6301
mvv-regional-bus,6302,5-mvvrbu-6302
mvv-regional-bus,6303,5-mvvrbu-6303
mvv-regional-bus,6304,5-mvvrbu-6304
mvv-regional-bus,8000,5-mvvrbu-8000
mvv-regional-bus,8200,5-mvvrbu-8200
mvv-regional-bus,8300,5-mvvrbu-8300
mvv-regional-bus,8400,5-mvvrbu-8400
mvv-regional-bus,8500,5-mvvrbu-8500
mvv-regional-bus,8700,5-mvvrbu-8700
mvv-regional-bus,8800,5-mvvrbu-8800
mvv-regional-bus,9433,5-mvvrbu-9433
mvv-regional-bus,9441,5-mvvrbu-9441
mvv-regional-bus,9480,5-mvvrbu-9480
mvv-regional-bus,9505,5-mvvrbu-9505
mvv-regional-bus,9520,5-mvvrbu-9520
mvv-regional-bus,DGF33,5-mvvrbu-DGF33
mvv-regional-bus,DGF34,5-mvvrbu-DGF34
mvv-regional-bus,N272,5-mvvrbu-N272
mvv-stadtwerke-dachau,719,5-mvvrbu-719
mvv-stadtwerke-dachau,720,5-mvvrbu-720
mvv-stadtwerke-dachau,722,5-mvvrbu-722
mvv-stadtwerke-dachau,724,5-mvvrbu-724
mvv-stadtwerke-dachau,726,5-mvvrbu-726
mvv-stadtwerke-dachau,744,5-mvvrbu-744
mvv-stadtwerke-freising,630,5-mvvrbu-630
mvv-stadtwerke-freising,631,5-mvvrbu-631
mvv-stadtwerke-freising,632,5-mvvrbu-632
mvv-stadtwerke-freising,633,5-mvvrbu-633
mvv-stadtwerke-freising,633V,5-mvvrbu-633v
mvv-stadtwerke-freising,634,5-mvvrbu-634
mvv-stadtwerke-freising,634V,5-mvvrbu-634v
mvv-stadtwerke-freising,636,5-mvvrbu-636
mvv-stadtwerke-freising,637,5-mvvrbu-637
mvv-stadtwerke-freising,638,5-mvvrbu-638
mvv-stadtwerke-freising,639,5-mvvrbu-639
mvv-stadtwerke-freising,640,5-mvvrbu-640
mvv-stadtwerke-freising,641,5-mvvrbu-641
mvv-stadtwerke-freising,642,5-mvvrbu-642
mvv-stadtwerke-freising,643,5-mvvrbu-643
mvv-stadtwerke-freising,645,5-mvvrbu-645
mvv-stadtwerke-freising,650,5-mvvrbu-650
mvv-stadtwerke-freising,651,5-mvvrbu-651
mvv-stadtwerke-freising,652,5-mvvrbu-652
mvv-stadtwerke-freising,653,5-mvvrbu-653
mvv-stadtwerke-freising,654,5-mvvrbu-654
mvv-stadtwerke-freising,655,5-mvvrbu-655
nah-sh,RE 6,re6
nah-sh,RB 61,rb61
nah-sh,RB 62,rb62
nah-sh,RB 63,rb63
nah-sh,RB 64,rb64
nah-sh,RB 65,rb65
nah-sh,RB 66,rb66
nah-sh,RE 7,re7
nah-sh,RE 70,re70
nah-sh,RB 71,rb71
nah-sh,RE 72,re72
nah-sh,RB 73,re73
nah-sh,RE 74,re74
nah-sh,RB 75,re75
nah-sh,RB 76,rb76
nah-sh,RE 8,re8
nah-sh,RE 80,re80
nah-sh,RB 81,rb81
nah-sh,RB 82,rb82
nah-sh,RE 83,re83
nah-sh,RB 84,rb84
nah-sh,RB 85,rb85
nah-sh,X 85,x85
nah-sh-kvg,2,5-akkvgk-2
nah-sh-kvg,5,5-akkvgk-5
nah-sh-kvg,6,5-akkvgk-6
nah-sh-kvg,8,5-akkvgk-8
nah-sh-kvg,9,5-akkvgk-9
nah-sh-kvg,11,5-akkvgk-11
nah-sh-kvg,N11,5-akkvgk-N11
nah-sh-kvg,12,5-akkvgk-12
nah-sh-kvg,N12,5-akkvgk-N12
nah-sh-kvg,13,5-akkvgk-13
nah-sh-kvg,14,5-akkvgk-14
nah-sh-kvg,N14,5-akkvgk-N14
nah-sh-kvg,15,5-akkvgk-15
nah-sh-kvg,22,5-akkvgk-22
nah-sh-kvg,N22,5-akkvgk-N22
nah-sh-kvg,X30,5-akkvgk-X30
nah-sh-kvg,31,5-akkvgk-31
nah-sh-kvg,N31,5-akkvgk-N31
nah-sh-kvg,32,5-akkvgk-32
nah-sh-kvg,34,5-akkvgk-34
nah-sh-kvg,N34,5-akkvgk-N34
nah-sh-kvg,41,5-akkvgk-41
nah-sh-kvg,42,5-akkvgk-42
nah-sh-kvg,N42,5-akkvgk-N42
nah-sh-kvg,43,5-akkvgk-43
nah-sh-kvg,44,5-akkvgk-44
nah-sh-kvg,45,5-akkvgk-45
nah-sh-kvg,50,5-akkvgk-50
nah-sh-kvg,51,5-akkvgk-51
nah-sh-kvg,N51,5-akkvgk-N51
nah-sh-kvg,52,5-akkvgk-52
nah-sh-kvg,X60,5-akkvgk-X60
nah-sh-kvg,61,5-akkvgk-61
nah-sh-kvg,62,5-akkvgk-62
nah-sh-kvg,N62,5-akkvgk-N62
nah-sh-kvg,71,5-akkvgk-71
nah-sh-kvg,81,5-akkvgk-81
nah-sh-kvg,X90,5-akkvgk-X90
nah-sh-kvg,91,5-akkvgk-91
nah-sh-kvg,X92,5-akkvgk-X92
nah-sh-swhl,1,5-ak_SVL-1
nah-sh-swhl,2,5-ak_SVL-2
nah-sh-swhl,3,5-ak_SVL-3
nah-sh-swhl,4,5-ak_SVL-4
nah-sh-swhl,5,5-ak_SVL-5
nah-sh-swhl,6,5-ak_SVL-6
nah-sh-swhl,7,5-ak_SVL-7
nah-sh-swhl,8,5-ak_SVL-8
nah-sh-swhl,9,5-ak_SVL-9
nah-sh-swhl,10,5-ak_SVL-10
nah-sh-swhl,11,5-ak_SVL-11
nah-sh-swhl,12,5-ak_SVL-12
nah-sh-swhl,13,5-ak_SVL-13
nah-sh-swhl,15,5-ak_SVL-15
nah-sh-swhl,16,5-ak_SVL-16
nah-sh-swhl,17,5-ak_SVL-17
nah-sh-swhl,18,5-ak_SVL-18
nah-sh-swhl,21,5-ak_SVL-21
nah-sh-swhl,24,5-ak_SVL-24
nah-sh-swhl,25,5-ak_SVL-25
nah-sh-swhl,26,5-ak_SVL-26
nah-sh-swhl,30,5-ak_SVL-30
nah-sh-swhl,31,5-ak_SVL-31
nah-sh-swhl,33,5-ak_SVL-33
nah-sh-swhl,34,5-ak_SVL-34
nah-sh-swhl,35,5-ak_SVL-35
nah-sh-swhl,38,5-ak_SVL-38
nah-sh-swhl,40,5-ak_SVL-40
nah-sh-swhl,41,5-ak_SVL-41
nah-sh-swhl,50,5-ak_SVL-50
naldo-bayer,331,5-tub061-331
naldo-beck,641,5-tub022-641
naldo-beck,642,5-tub022-642
naldo-beck,667,5-tub022-667
naldo-beck,668,5-tub022-668
naldo-bottenschein,108,5-tub049-108
naldo-edel,115,5-tub015-115
naldo-edel,151,5-tub015-151
naldo-edel,152,5-tub015-152
naldo-edel,154,5-tub015-154
naldo-edel,155,5-tub015-155
naldo-edel,7623,5-tub015-7623
naldo-edel,7623A,5-tub015-7623A
naldo-edel,7626,5-tub015-7626
naldo-edel,7626A,5-tub015-7626A
naldo-edel,7627,5-tub015-7627
naldo-edel,7628,5-tub015-7628
naldo-edel,7629,5-tub015-7629
naldo-edel,7629A,5-tub015-7629A
naldo-edel,7633,5-tub015-7633
naldo-edel,X27,5-tub015-X27
naldo-eissler,45 AST,3-tub030-45
naldo-eissler,45 B,5-tub030-45b
naldo-eissler,45,5-tub030-45
naldo-frankenhauser,470,5-tub031-470
naldo-gross,18,5-tub033-45
naldo-hartmann,121,5-tub034-121
naldo-hartmann,123,5-tub034-123
naldo-hartmann,7601,5-tub034-7601
naldo-hartmann,7605,5-tub034-7605
naldo-hartmann,7611,5-tub034-7611
naldo-hartmann,N81,5-tub034-N81
naldo-hartmann,X11,5-tub034-X11
naldo-hvb,301,5-tub036-301
naldo-hvb,302,5-tub036-302
naldo-hvb,303,5-tub036-303
naldo-hvb,304,5-tub036-304
naldo-hvb,305,5-tub036-305
naldo-hvb,306,5-tub036-306
naldo-hvb,307,5-tub036-307
naldo-hvb,309,5-tub036-309
naldo-hvb,344,5-tub036-344
naldo-knoll,151,5-tub080-151
naldo-knoll,152,5-tub080-152
naldo-knoll,154,5-tub080-154
naldo-knoll,155,5-tub080-155
naldo-knoll,156,5-tub080-156
naldo-knoll,7615,5-tub080-7615
naldo-kvb-sigmaringen,101,5-tub003-101
naldo-kvb-sigmaringen,102,5-tub003-102
naldo-kvb-sigmaringen,103,5-tub003-103
naldo-kvb-sigmaringen,104,5-tub003-104
naldo-kvb-sigmaringen,105,5-tub003-105
naldo-kvb-sigmaringen,106,5-tub003-106
naldo-kvb-sigmaringen,450,5-tub003-450
naldo-kvb-sigmaringen,600,5-tub003-600
naldo-leibfritz,101,5-tub003-101
naldo-maas-reisen,14,5-tub042-14
naldo-maas-reisen,16,5-tub042-16
naldo-maas-reisen,21,5-tub042-21
naldo-maas-reisen,22,5-tub042-22
naldo-maas-reisen,23,5-tub042-23
naldo-maas-reisen,24,5-tub042-24
naldo-maas-reisen,315,5-tub042-315
naldo-maas-reisen,317,5-tub042-317
naldo-maas-reisen,337,5-tub042-337
naldo-maas-reisen,338,5-tub042-338
naldo-maas-reisen,AST 16,3-tub042-16
naldo-ovr-ruoff,42,5-tub010-42
naldo-ovr-ruoff,44,5-tub010-44
naldo-ovr-ruoff,46,5-tub010-46
naldo-ovr-ruoff,47,5-tub010-47
naldo-ovr-ruoff,48,5-tub010-48
naldo-ovr-ruoff,79,5-tub010-79
naldo-ovr-ruoff,100,5-tub010-100
naldo-ovr-ruoff,172,5-tub010-172
naldo-ovr-ruoff,173,5-tub010-173
naldo-rab,19,5-rabrab-19
naldo-rab,212,5-rabrab-212
naldo-rab,260,5-rabrab-260
naldo-rab,261,5-rabrab-261
naldo-rab,264,5-rabrab-264
naldo-rab,265,5-rabrab-265
naldo-rab,310,5-rabrab-310
naldo-rab,311,5-rabrab-311
naldo-rab,319,5-rabrab-319
naldo-rab,320,5-rabrab-320
naldo-rab,329,5-rabrab-329
naldo-rab,330,5-rabrab-330
naldo-rab,393,5-rabrab-393
naldo-rab,466,5-rabrab-466
naldo-rab,500,5-rabrab-500
naldo-rab,792,5-rabrab-792
naldo-rab,793,5-rabrab-793
naldo-rab,800,5-rabrab-800
naldo-rab,7376,5-rabrab-7376
naldo-rab,7391,5-rabrab-7391
naldo-rab,7421,5-rabrab-7421
naldo-rab,7422,5-rabrab-7422
naldo-rab,7425,5-rabrab-7425
naldo-rab,7570,5-rabrab-7570
naldo-rab,7606,5-rabrab-7606
naldo-rab,7635,5-rabrab-7635
naldo-rab,7640,5-rabrab-7640
naldo-rab,7643,5-rabrab-7643
naldo-rab,7644,5-rabrab-7644
naldo-rab,7662,5-rabrab-7662
naldo-rab,X2,5-rabrab-x2
naldo-rab,N80,5-rabrab-n80
naldo-reisch,414,5-tub044-414
naldo-reisch,415,5-tub044-415
naldo-reisch,416,5-tub044-416
naldo-reisch,419,5-tub044-419
naldo-reisch,420,5-tub044-420
naldo-robus,1,5-tub008-1
naldo-robus,2,5-tub008-2
naldo-robus,3,5-tub008-3
naldo-robus,4,5-tub008-4
naldo-robus,5,5-tub008-5
naldo-rsv,1,5-tub003-1
naldo-rsv,1U,5-tub003-1U
naldo-rsv,2,5-tub003-2
naldo-rsv,3,5-tub003-3
naldo-rsv,4,5-tub003-4
naldo-rsv,5,5-tub003-5
naldo-rsv,6,5-tub003-6
naldo-rsv,7,5-tub003-7
naldo-rsv,8,5-tub003-8
naldo-rsv,10,5-tub003-10
naldo-rsv,11,5-tub003-11
naldo-rsv,12,5-tub003-12
naldo-rsv,21,5-tub003-21
naldo-rsv,22,5-tub003-22
naldo-rsv,23,5-tub003-23
naldo-rsv,24,5-tub003-24
naldo-rsv,32,5-tub003-32
naldo-rsv,33,5-tub003-33
naldo-rsv,61,5-tub003-61
naldo-rsv,62,5-tub003-62
naldo-rsv,105,5-tub003-105
naldo-rsv,300,5-tub003-300
naldo-rsv,N1,5-tub003-N1
naldo-rsv,N2,5-tub003-N2
naldo-rsv,N3,5-tub003-N3
naldo-rsv,N4,5-tub003-N4
naldo-rsv,N5,5-tub003-N5
naldo-rsv,N6,5-tub003-N6
naldo-rsv,N7,5-tub003-N7
naldo-rsv,N8,5-tub003-N8
naldo-rsv,N9,5-tub003-N9
naldo-rsv,X3,5-tub003-X3
naldo-svl,100/172/173,4-rabrab-100/172/173
naldo-svl,7643,4-rabrab-7643
naldo-sw-sigmaringen,1,5-tub001-1
naldo-sw-sigmaringen,2,5-tub001-2
naldo-sw-sigmaringen,3,5-tub001-3
naldo-sw-sigmaringen,4,5-tub001-4
naldo-sw-sigmaringen,5,5-tub001-5
naldo-sw-sigmaringen,6,5-tub001-6
naldo-sweg,2,5-tub080-2
naldo-sweg,3,5-tub080-3
naldo-sweg,5,5-tub080-5
naldo-sweg,6,5-tub080-6
naldo-sweg,7,5-tub080-7
naldo-sweg,9,5-tub080-9
naldo-sweg,111,5-tub080-111
naldo-sweg,156,5-tub080-156
naldo-sweg,390,5-tub080-390
naldo-sweg,400,5-tub080-400
naldo-sweg,400Z,5-tub080-400Z
naldo-sweg,7612,5-tub080-7612
naldo-sweg,7613,5-tub080-7613
naldo-sweg,7615,5-tub080-7615
naldo-sweg,7616,5-tub080-7616
naldo-sweg,7625,5-tub080-7625
naldo-sweg,N84,5-tub080-N84
naldo-sweg,N87,5-tub080-N87
naldo-taxi-xxl-rt,201,3-tub092-201
naldo-taxi-xxl-rt,7635,3-tub092-7635
naldo-taxi-xxl-rt,7644,3-tub092-7644
naldo-taxi-xxl-rt,NA 20,3-tub092-na20
naldo-tuebus,1,5-tub009-1
naldo-tuebus,3,5-tub009-3
naldo-tuebus,4,5-tub009-4
naldo-tuebus,5,5-tub009-5
naldo-tuebus,6,5-tub009-6
naldo-tuebus,7,5-tub009-7
naldo-tuebus,8,5-tub009-8
naldo-tuebus,9,5-tub009-9
naldo-tuebus,10,5-tub009-10
naldo-tuebus,11,5-tub009-11
naldo-tuebus,12,5-tub009-12
naldo-tuebus,13,5-tub009-13
naldo-tuebus,14,5-tub009-14
naldo-tuebus,17,5-tub009-17
naldo-tuebus,19,5-tub009-19
naldo-tuebus,21,5-tub009-21
naldo-tuebus,22,5-tub009-22
naldo-tuebus,31,5-tub009-31
naldo-tuebus,32,5-tub009-32
naldo-tuebus,33,5-tub009-33
naldo-tuebus,34,5-tub009-34
naldo-tuebus,35,5-tub009-35
naldo-tuebus,N88,5-tub009-N88
naldo-tuebus,N90,5-tub009-N90
naldo-tuebus,N91,5-tub009-N91
naldo-tuebus,N92,5-tub009-N92
naldo-tuebus,N93,5-tub009-N93
naldo-tuebus,N94,5-tub009-N94
naldo-tuebus,N95,5-tub009-N95
naldo-tuebus,N96,5-tub009-N96
naldo-tuebus,N97,5-tub009-N97
naldo-tuebus,N98,5-tub009-N98
naldo-tuebus,X15,5-tub009-X15
naldo-wilhelm-lutz,201,5-tub041-201
naldo-wilhelm-lutz,202,5-tub041-202
naldo-wilhelm-lutz,203,5-tub041-203
naldo-willy-kopp,71,5-tub038-71
naldo-willy-kopp,72,5-tub038-72
naldo-willy-kopp,73,5-tub038-73
naldo-willy-kopp,74,5-tub038-74
naldo-willy-kopp,75,5-tub038-75
naldo-willy-kopp,76,5-tub038-76
naldo-willy-kopp,77,5-tub038-77
naldo-willy-kopp,314,5-tub038-314
naldo-willy-kopp,317,5-tub038-317
naldo-willy-kopp,361,5-tub038-361
naldo-willy-kopp,362,5-tub038-362
naldo-willy-kopp,363,5-tub038-363
naldo-willy-kopp,364,5-tub038-364
neb-niederbarnimer-eisenbahn,RB12,rb12
neb-niederbarnimer-eisenbahn,RB25,rb25
neb-niederbarnimer-eisenbahn,RB26,rb26
neb-niederbarnimer-eisenbahn,RB27,rb27
neb-niederbarnimer-eisenbahn,RB35,rb35
neb-niederbarnimer-eisenbahn,RB36,rb36
neb-niederbarnimer-eisenbahn,RB54,rb54
neb-niederbarnimer-eisenbahn,RB60,rb60
neb-niederbarnimer-eisenbahn,RB61,rb61
neb-niederbarnimer-eisenbahn,RB62,rb62
neb-niederbarnimer-eisenbahn,RB63,rb63
neb-niederbarnimer-eisenbahn,TES,tes
nrw-regional,RE 1,re1
nrw-regional,RE 2,re2
nrw-regional,RE 3,re3
nrw-regional,RE 4,re4
nrw-regional,RE 5,re5
nrw-regional,RE 6,re6
nrw-regional,RE 7,re7
nrw-regional,RE 8,re8
nrw-regional,RE 9,re9
nrw-regional,RE 10,re10
nrw-regional,RE 11,re11
nrw-regional,RE 12,re12
nrw-regional,RE 13,re13
nrw-regional,RE 14,re14
nrw-regional,RE 16,re16
nrw-regional,RE 17,re17
nrw-regional,RE 18,re18
nrw-regional,RE 19,re19
nrw-regional,RB 20,rb20
nrw-regional,RB 21,rb21
nrw-regional,RE 22,re22
nrw-regional,RB 24,rb24
nrw-regional,RB 25,rb25
nrw-regional,RB 26,rb26
nrw-regional,RB 27,rb27
nrw-regional,RB 28,rb28
nrw-regional,RB 30,rb30
nrw-regional,RB 31,rb31
nrw-regional,RB 32,rb32
nrw-regional,RB 33,rb33
nrw-regional,RE 34,re34
nrw-regional,RB 34,rb34
nrw-regional,RB 35,rb35
nrw-regional,RB 36,rb36
nrw-regional,RB 37,rb37
nrw-regional,RB 38,rb38
nrw-regional,RB 39,rb39
nrw-regional,RB 40,rb40
nrw-regional,RE 41,re41
nrw-regional,RE 42,re42
nrw-regional,RB 43,rb43
nrw-regional,RE 44,re44
nrw-regional,RB 46,rb46
nrw-regional,RE 47,re47
nrw-regional,RB 48,rb48
nrw-regional,RE 49,re49
nrw-regional,RB 50,rb50
nrw-regional,RB 51,rb51
nrw-regional,RB 52,rb52
nrw-regional,RB 53,rb53
nrw-regional,RB 54,rb54
nrw-regional,RE 57,re57
nrw-regional,RB 58,rb58
nrw-regional,RB 59,rb59
nrw-regional,RB 61,rb61
nrw-regional,RE 62,re62
nrw-regional,RB 63,rb63
nrw-regional,RB 64,rb64
nrw-regional,RB 65,rb65
nrw-regional,RB 66,rb66
nrw-regional,RB 67,rb67
nrw-regional,RB 69,rb69
nrw-regional,RB 71,rb71
nrw-regional,RB 72,rb72
nrw-regional,RB 73,rb73
nrw-regional,RB 74,rb74
nrw-regional,RB 75,rb75
nrw-regional,RB 77,rb77
nrw-regional,RE 78,re78
nrw-regional,RE 82,re82
nrw-regional,RB 84,rb84
nrw-regional,RB 85,rb85
nrw-regional,RB 89,rb89
nrw-regional,RB 90,rb90
nrw-regional,RB 91,rb90
nrw-regional,RB 92,rb92
nrw-regional,RB 93,rb93
nrw-regional,RB 94,rb94
nrw-regional,RB 95,rb95
nrw-regional,RB 96,rb96
nrw-regional,RB 97,rb97
nrw-regional,RE 99,re99
nrw-sbahn,S 1,s1
nrw-sbahn,S 2,s2
nrw-sbahn,S 3,s3
nrw-sbahn,S 4,s4
nrw-sbahn,S 5,s5
nrw-sbahn,S 6,s6
nrw-sbahn,S 7,s7
nrw-sbahn,S 8,s8
nrw-sbahn,S 9,s9
nrw-sbahn,S 11,s11
nrw-sbahn,S 12,s12
nrw-sbahn,S 19,s19
nrw-sbahn,S 23,s23
nrw-sbahn,S 28,s28
nrw-sbahn,S 68,s68
nvm-wvv,1,5-wvvstr-1
nvm-wvv,2,5-wvvstr-2
nvm-wvv,3,5-wvvstr-3
nvm-wvv,4,5-wvvstr-4
nvm-wvv,5,5-wvvstr-5
nvm-wvv,6,5-wvvstr-6
nvm-wvv,7,5-wvvstr-7
nvm-wvv,8,5-wvvstr-8
nvm-wvv,9,5-wvvstr-9
nvm-wvv,10,5-wvvstr-10
nvm-wvv,12,5-wvvstr-12
nvm-wvv,13,5-wvvstr-13
nvm-wvv,16,5-wvvstr-16
nvm-wvv,20,5-wvvstr-20
nvm-wvv,21,5-wvvstr-21
nvm-wvv,23,5-wvvstr-23
nvm-wvv,24,5-wvvstr-24
nvm-wvv,25,5-wvvstr-25
nvm-wvv,26,5-wvvstr-26
nvm-wvv,27,5-wvvstr-27
nvm-wvv,28,5-wvvstr-28
nvm-wvv,29,5-wvvstr-29
nvm-wvv,33,5-wvvstr-33
nvm-wvv,34,5-wvvstr-34
nvm-wvv,35,5-wvvstr-35
nvm-wvv,41,5-wvvstr-41
nvm-wvv,91,5-wvvstr-91
nvm-wvv,92,5-wvvstr-92
nvm-wvv,93,5-wvvstr-93
nvm-wvv,94,5-wvvstr-94
nvm-wvv,95,5-wvvstr-95
nvm-wvv,96,5-wvvstr-96
nvm-wvv,97,5-wvvstr-97
nvm-wvv,98,5-wvvstr-98
nvm-wvv,99,5-wvvstr-99
nvm-wvv,114,5-wvvstr-114
nvm-wvv,214,5-wvvstr-214
nvs,1,8-vwmstr-1
nvs,2,8-vwmstr-2
nvs,3,8-vwmstr-3
nvs,4,8-vwmstr-4
nvs,5,5-vwmbus-5
nvs,6,5-vwmbus-6
nvs,7,5-vwmbus-7
nvs,8,5-vwmbus-8
nvs,9,5-vwmbus-9
nvs,10,5-vwmbus-10
nvs,11,5-vwmbus-11
nvs,12,5-vwmbus-12
nvs,13,5-vwmbus-13
nvs,14,5-vwmbus-14
nvs,16,5-vwmbus-16
nvs,17,5-vwmbus-17
nvs,18,5-vwmbus-18
nvs,19,5-vwmbus-19
nvv-kassel-tram,1,8-rmv277-1
nvv-kassel-tram,2,8-rmv277-2
nvv-kassel-tram,3,8-rmv277-3
nvv-kassel-tram,4,8-rmv277-4
nvv-kassel-tram,5,8-rmv277-5
nvv-kassel-tram,6,8-rmv277-6
nvv-kassel-tram,7,8-rmv277-7
nvv-kassel-tram,8,8-rmv277-8
nvv-rt,RT1,rt1
nvv-rt,RT4,rt4
nvv-rt,RT5,rt5
oberpfalzbahn-dlb,RB 23,rb23
oberpfalzbahn-dlb,RB 27,rb27
oberpfalzbahn-dlb,RB 28,rb28
oberpfalzbahn-dlb,RB 29,rb29
odeg,RB10,rb10
odeg,RB13,rb13
odeg,RB14,rb14
odeg,RB15,rb15
odeg,RB16,rb16
odeg,RB17,rb17
odeg,RB18,rb18
odeg,RB19,rb19
odeg,RB33,rb33
odeg,RB37,rb37
odeg,RB46,rb46
odeg,RB51,rb51
odeg,RB64,rb64
odeg,RB65,rb65
odeg,RE1,re1
odeg,RE3,re3
odeg,RE8,re8
odeg,RE9,re9
odeg,RE50,re50
ostalb-mobil-beck-schubert,102,5-ova035-102
ostalb-mobil-beck-schubert,103,5-ova035-103
ostalb-mobil-beck-schubert,104,5-ova035-104
ostalb-mobil-beck-schubert,105,5-ova035-105
ostalb-mobil-beck-schubert,106,5-ova035-106
ostalb-mobil-beck-schubert,107,5-ova035-107
ostalb-mobil-beck-schubert,108,5-ova035-108
ostalb-mobil-beck-schubert,109,5-ova035-109
ostalb-mobil-beck-schubert,110,5-ova035-110
ostalb-mobil-beck-schubert,111,5-ova035-111
ostalb-mobil-beck-schubert,112,5-ova035-112
ostalb-mobil-beck-schubert,116,5-ova035-116
ostalb-mobil-beck-schubert,118,5-ova035-118
ostalb-mobil-beck-schubert,119,5-ova035-119
ostalb-mobil-fmo,63,5-ova040-63
ostalb-mobil-fmo,63/9,5-ova040-63/9
ostalb-mobil-fmo,74,5-ova040-74
ostalb-mobil-fmo,74/1,5-ova040-74/1
ostalb-mobil-fmo,76,5-ova040-76
ostalb-mobil-fmo,267,5-ova040-267
ostalb-mobil-fmo,7518,5-ova040-7518
ostalb-mobil-fmo,7696,5-ova040-7696
ostalb-mobil-fmo,7698,5-ova040-7698
ostalb-mobil-fmo,7846,5-ova040-7846
ostalb-mobil-fmo,7864,5-ova040-7864
ostalb-mobil-fmo,7865,5-ova040-7865
ostalb-mobil-fmo,7865/2,5-ova040-7865/2
ostalb-mobil-fmo,7865/8,5-ova040-7865/8
ostalb-mobil-fmo,7866,5-ova040-7866
ostalb-mobil-fmo,7867,5-ova040-7867
ostalb-mobil-fmo,7867/1,5-ova040-7867/1
ostalb-mobil-fmo,7867/8,5-ova040-7867/8
ostalb-mobil-fmo,7869,5-ova040-7869
ostalb-mobil-fmo,7869/1,5-ova040-7869/1
ostalb-mobil-fmo,7871,5-ova040-7871
ostalb-mobil-fmo,7922,5-ova040-7922
ostalb-mobil-ok-go,61,5-ova030-61
ostalb-mobil-ok-go,62,5-ova030-62
ostalb-mobil-ok-go,72,5-ova030-72
ostalb-mobil-ok-go,72/2,5-ova030-72/2
ostalb-mobil-ok-go,77,5-ova030-77
ostalb-mobil-ok-go,210,5-ova030-210
ostalb-mobil-ok-go,211,5-ova030-211
ostalb-mobil-ok-go,214,5-ova030-214
ostalb-mobil-ok-go,215,5-ova030-215
ostalb-mobil-ok-go,220,5-ova030-220
ostalb-mobil-ok-go,300,5-ova030-300
ostalb-mobil-ok-go,301,5-ova030-301
ostalb-mobil-ok-go,302,5-ova030-302
ostalb-mobil-ok-go,304,5-ova030-304
ostalb-mobil-ok-go,305,5-ova030-305
ostalb-mobil-ok-go,306,5-ova030-306
ostalb-mobil-ok-go,307,5-ova030-307
ostalb-mobil-ok-go,309,5-ova030-309
ostalb-mobil-ok-go,310,5-ova030-310
ostalb-mobil-ok-go,311,5-ova030-311
ostalb-mobil-ok-go,312,5-ova030-312
ostalb-mobil-ok-go,313,5-ova030-313
ostalb-mobil-ok-go,314,5-ova030-314
ostalb-mobil-ok-go,315,5-ova030-315
ostalb-mobil-ok-go,320,5-ova030-320
ostalb-mobil-ok-go,321,5-ova030-321
ostalb-mobil-ok-go,322,5-ova030-322
ostalb-mobil-ok-go,330,5-ova030-330
ostalb-mobil-ok-go,332,5-ova030-332
ostalb-mobil-ok-go,334,5-ova030-334
ostalb-mobil-ok-go,340,5-ova030-340
ostalb-mobil-ova,10,5-ovaova-10
ostalb-mobil-ova,11,5-ovaova-11
ostalb-mobil-ova,12,5-ovaova-12
ostalb-mobil-ova,13,5-ovaova-13
ostalb-mobil-ova,14,5-ovaova-14
ostalb-mobil-ova,15,5-ovaova-15
ostalb-mobil-ova,16,5-ovaova-16
ostalb-mobil-ova,17,5-ovaova-17
ostalb-mobil-ova,19,5-ovaova-19
ostalb-mobil-ova,24,5-ovaova-24
ostalb-mobil-ova,27,5-ovaova-27
ostalb-mobil-ova,28,5-ovaova-28
ostalb-mobil-ova,29,5-ovaova-29
ostalb-mobil-ova,31,5-ovaova-31
ostalb-mobil-ova,32,5-ovaova-32
ostalb-mobil-ova,33,5-ovaova-33
ostalb-mobil-ova,34,5-ovaova-34
ostalb-mobil-ova,35,5-ovaova-35
ostalb-mobil-ova,36,5-ovaova-36
ostalb-mobil-ova,37,5-ovaova-37
ostalb-mobil-ova,40,5-ovaova-40
